"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"981","GO:0061382","Malpighian tubule tip cell differentiation",18,2,0.39,"0.05803"
"982","GO:0062149","detection of stimulus involved in sensory perception of pain",18,2,0.39,"0.05803"
"983","GO:0071340","skeletal muscle acetylcholine-gated channel clustering",18,2,0.39,"0.05803"
"984","GO:1904398","positive regulation of neuromuscular junction development",18,2,0.39,"0.05803"
"985","GO:2000043","regulation of cardiac cell fate specification",18,2,0.39,"0.05803"
"986","GO:0006576","biogenic amine metabolic process",67,4,1.47,"0.05898"
"987","GO:0045598","regulation of fat cell differentiation",67,4,1.47,"0.05898"
"988","GO:0045893","positive regulation of DNA-templated transcription",940,28,20.58,"0.05912"
"989","GO:0061041","regulation of wound healing",96,5,2.1,"0.05948"
"990","GO:0090066","regulation of anatomical structure size",667,21,14.6,"0.06006"
"991","GO:0045466","R7 cell differentiation",41,3,0.9,"0.06015"
"992","GO:1902680","positive regulation of RNA biosynthetic process",942,28,20.62,"0.06039"
"993","GO:0008219","cell death",1265,36,27.69,"0.06083"
"994","GO:0032956","regulation of actin cytoskeleton organization",296,11,6.48,"0.06132"
"995","GO:1904377","positive regulation of protein localization to cell periphery",68,4,1.49,"0.06164"
"996","GO:0001890","placenta development",128,6,2.8,"0.06221"
"997","GO:0070372","regulation of ERK1 and ERK2 cascade",194,8,4.25,"0.06358"
"998","GO:0050810","regulation of steroid biosynthetic process",42,3,0.92,"0.06376"
"999","GO:0003407","neural retina development",98,5,2.15,"0.06386"
"1000","GO:0002925","positive regulation of humoral immune response mediated by circulating immunoglobulin",19,2,0.42,"0.06395"
"1001","GO:0003161","cardiac conduction system development",19,2,0.42,"0.06395"
"1002","GO:0007400","neuroblast fate determination",19,2,0.42,"0.06395"
"1003","GO:0008052","sensory organ boundary specification",19,2,0.42,"0.06395"
"1004","GO:0014018","neuroblast fate specification",19,2,0.42,"0.06395"
"1005","GO:0015813","L-glutamate transmembrane transport",19,2,0.42,"0.06395"
"1006","GO:0016360","sensory organ precursor cell fate determination",19,2,0.42,"0.06395"
"1007","GO:0030720","oocyte localization involved in germarium-derived egg chamber formation",19,2,0.42,"0.06395"
"1008","GO:0042480","negative regulation of eye photoreceptor cell development",19,2,0.42,"0.06395"
"1009","GO:0045316","negative regulation of compound eye photoreceptor development",19,2,0.42,"0.06395"
"1010","GO:0046850","regulation of bone remodeling",19,2,0.42,"0.06395"
"1011","GO:0050482","arachidonic acid secretion",19,2,0.42,"0.06395"
"1012","GO:0050951","sensory perception of temperature stimulus",19,2,0.42,"0.06395"
"1013","GO:0051590","positive regulation of neurotransmitter transport",19,2,0.42,"0.06395"
"1014","GO:0060582","cell fate determination involved in pattern specification",19,2,0.42,"0.06395"
"1015","GO:0120255","olefinic compound biosynthetic process",19,2,0.42,"0.06395"
"1016","GO:0150105","protein localization to cell-cell junction",19,2,0.42,"0.06395"
"1017","GO:1903963","arachidonate transport",19,2,0.42,"0.06395"
"1018","GO:0010842","retina layer formation",69,4,1.51,"0.06436"
"1019","GO:1901343","negative regulation of vasculature development",69,4,1.51,"0.06436"
"1020","GO:0002376","immune system process",1727,47,37.81,"0.06505"
"1021","GO:0006813","potassium ion transport",99,5,2.17,"0.06611"
"1022","GO:0036303","lymph vessel morphogenesis",230,9,5.04,"0.06643"
"1023","GO:0043500","muscle adaptation",70,4,1.53,"0.06714"
"1024","GO:0045638","negative regulation of myeloid cell differentiation",70,4,1.53,"0.06714"
"1025","GO:0009950","dorsal/ventral axis specification",43,3,0.94,"0.06748"
"1026","GO:0051496","positive regulation of stress fiber assembly",43,3,0.94,"0.06748"
"1027","GO:1990708","conditioned place preference",43,3,0.94,"0.06748"
"1028","GO:0030534","adult behavior",100,5,2.19,"0.06841"
"1029","GO:0006955","immune response",1197,34,26.2,"0.06880"
"1030","GO:0001945","lymph vessel development",232,9,5.08,"0.06933"
"1031","GO:0043534","blood vessel endothelial cell migration",71,4,1.55,"0.06998"
"1032","GO:0098656","monoatomic anion transmembrane transport",71,4,1.55,"0.06998"
"1033","GO:0002165","instar larval or pupal development",132,6,2.89,"0.07000"
"1034","GO:0051495","positive regulation of cytoskeleton organization",132,6,2.89,"0.07000"
"1035","GO:0007615","anesthesia-resistant memory",20,2,0.44,"0.07006"
"1036","GO:0014017","neuroblast fate commitment",20,2,0.44,"0.07006"
"1037","GO:0016330","second mitotic wave involved in compound eye morphogenesis",20,2,0.44,"0.07006"
"1038","GO:0021517","ventral spinal cord development",20,2,0.44,"0.07006"
"1039","GO:0030903","notochord development",20,2,0.44,"0.07006"
"1040","GO:0035886","vascular associated smooth muscle cell differentiation",20,2,0.44,"0.07006"
"1041","GO:0042691","positive regulation of crystal cell differentiation",20,2,0.44,"0.07006"
"1042","GO:0045612","positive regulation of hemocyte differentiation",20,2,0.44,"0.07006"
"1043","GO:0045620","negative regulation of lymphocyte differentiation",20,2,0.44,"0.07006"
"1044","GO:0051890","regulation of cardioblast differentiation",20,2,0.44,"0.07006"
"1045","GO:0060250","germ-line stem-cell niche homeostasis",20,2,0.44,"0.07006"
"1046","GO:0061331","epithelial cell proliferation involved in Malpighian tubule morphogenesis",20,2,0.44,"0.07006"
"1047","GO:0120178","steroid hormone biosynthetic process",20,2,0.44,"0.07006"
"1048","GO:0010927","cellular component assembly involved in morphogenesis",165,7,3.61,"0.07078"
"1049","GO:0007447","imaginal disc pattern formation",44,3,0.96,"0.07130"
"1050","GO:0035846","oviduct epithelium development",44,3,0.96,"0.07130"
"1051","GO:0042116","macrophage activation",44,3,0.96,"0.07130"
"1052","GO:0051952","regulation of amine transport",44,3,0.96,"0.07130"
"1053","GO:0009792","embryo development ending in birth or egg hatching",604,19,13.22,"0.07182"
"1054","GO:0001505","regulation of neurotransmitter levels",166,7,3.63,"0.07259"
"1055","GO:0031345","negative regulation of cell projection organization",166,7,3.63,"0.07259"
"1056","GO:0014902","myotube differentiation",102,5,2.23,"0.07314"
"1057","GO:0043085","positive regulation of catalytic activity",416,14,9.11,"0.07370"
"1058","GO:0001558","regulation of cell growth",306,11,6.7,"0.07380"
"1059","GO:0007163","establishment or maintenance of cell polarity",306,11,6.7,"0.07380"
"1060","GO:0002119","nematode larval development",45,3,0.99,"0.07520"
"1061","GO:0010718","positive regulation of epithelial to mesenchymal transition",45,3,0.99,"0.07520"
"1062","GO:0034394","protein localization to cell surface",45,3,0.99,"0.07520"
"1063","GO:0035773","insulin secretion involved in cellular response to glucose stimulus",45,3,0.99,"0.07520"
"1064","GO:0046532","regulation of photoreceptor cell differentiation",45,3,0.99,"0.07520"
"1065","GO:0048013","ephrin receptor signaling pathway",45,3,0.99,"0.07520"
"1066","GO:0050906","detection of stimulus involved in sensory perception",45,3,0.99,"0.07520"
"1067","GO:0060219","camera-type eye photoreceptor cell differentiation",45,3,0.99,"0.07520"
"1068","GO:0060745","mammary gland branching involved in pregnancy",45,3,0.99,"0.07520"
"1069","GO:0046849","bone remodeling",103,5,2.25,"0.07557"
"1070","GO:0048749","compound eye development",103,5,2.25,"0.07557"
"1071","GO:0045446","endothelial cell differentiation",73,4,1.6,"0.07585"
"1072","GO:0051124","synaptic assembly at neuromuscular junction",73,4,1.6,"0.07585"
"1073","GO:0003184","pulmonary valve morphogenesis",21,2,0.46,"0.07634"
"1074","GO:0007403","glial cell fate determination",21,2,0.46,"0.07634"
"1075","GO:0007494","midgut development",21,2,0.46,"0.07634"
"1076","GO:0021879","forebrain neuron differentiation",21,2,0.46,"0.07634"
"1077","GO:0030850","prostate gland development",21,2,0.46,"0.07634"
"1078","GO:0031076","embryonic camera-type eye development",21,2,0.46,"0.07634"
"1079","GO:0031128","developmental induction",21,2,0.46,"0.07634"
"1080","GO:0032964","collagen biosynthetic process",21,2,0.46,"0.07634"
"1081","GO:0032965","regulation of collagen biosynthetic process",21,2,0.46,"0.07634"
"1082","GO:0035024","negative regulation of Rho protein signal transduction",21,2,0.46,"0.07634"
"1083","GO:0048713","regulation of oligodendrocyte differentiation",21,2,0.46,"0.07634"
"1084","GO:0060045","positive regulation of cardiac muscle cell proliferation",21,2,0.46,"0.07634"
"1085","GO:0060289","compartment boundary maintenance",21,2,0.46,"0.07634"
"1086","GO:0060384","innervation",21,2,0.46,"0.07634"
"1087","GO:0061314","Notch signaling involved in heart development",21,2,0.46,"0.07634"
"1088","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",21,2,0.46,"0.07634"
"1089","GO:0021537","telencephalon development",202,8,4.42,"0.07644"
"1090","GO:0032970","regulation of actin filament-based process",308,11,6.74,"0.07648"
"1091","GO:0015698","inorganic anion transport",104,5,2.28,"0.07804"
"1092","GO:0021953","central nervous system neuron differentiation",104,5,2.28,"0.07804"
"1093","GO:0035220","wing disc development",104,5,2.28,"0.07804"
"1094","GO:0048678","response to axon injury",104,5,2.28,"0.07804"
"1095","GO:0090288","negative regulation of cellular response to growth factor stimulus",104,5,2.28,"0.07804"
"1096","GO:0050778","positive regulation of immune response",689,21,15.08,"0.07834"
"1097","GO:0051017","actin filament bundle assembly",136,6,2.98,"0.07834"
"1098","GO:0033555","multicellular organismal response to stress",74,4,1.62,"0.07887"
"1099","GO:0003179","heart valve morphogenesis",46,3,1.01,"0.07921"
"1100","GO:0007297","follicle cell of egg chamber migration",46,3,1.01,"0.07921"
"1101","GO:0022622","root system development",46,3,1.01,"0.07921"
"1102","GO:0048364","root development",46,3,1.01,"0.07921"
"1103","GO:0072091","regulation of stem cell proliferation",46,3,1.01,"0.07921"
"1104","GO:0090303","positive regulation of wound healing",46,3,1.01,"0.07921"
"1105","GO:2000628","regulation of miRNA metabolic process",46,3,1.01,"0.07921"
"1106","GO:0006811","monoatomic ion transport",651,20,14.25,"0.07939"
"1107","GO:0070371","ERK1 and ERK2 cascade",204,8,4.47,"0.07988"
"1108","GO:0002573","myeloid leukocyte differentiation",170,7,3.72,"0.08010"
"1109","GO:0061572","actin filament bundle organization",137,6,3,"0.08050"
"1110","GO:0002924","negative regulation of humoral immune response mediated by circulating immunoglobulin",240,9,5.25,"0.08169"
"1111","GO:0045959","negative regulation of complement activation, classical pathway",240,9,5.25,"0.08169"
"1112","GO:0021761","limbic system development",75,4,1.64,"0.08195"
"1113","GO:0048534","hematopoietic or lymphoid organ development",75,4,1.64,"0.08195"
"1114","GO:0050830","defense response to Gram-positive bacterium",75,4,1.64,"0.08195"
"1115","GO:0012501","programmed cell death",1258,35,27.54,"0.08211"
"1116","GO:0072175","epithelial tube formation",138,6,3.02,"0.08270"
"1117","GO:0006656","phosphatidylcholine biosynthetic process",22,2,0.48,"0.08280"
"1118","GO:0014041","regulation of neuron maturation",22,2,0.48,"0.08280"
"1119","GO:0031018","endocrine pancreas development",22,2,0.48,"0.08280"
"1120","GO:0035204","negative regulation of lamellocyte differentiation",22,2,0.48,"0.08280"
"1121","GO:0045314","regulation of compound eye photoreceptor development",22,2,0.48,"0.08280"
"1122","GO:0046667","compound eye retinal cell programmed cell death",22,2,0.48,"0.08280"
"1123","GO:0048229","gametophyte development",22,2,0.48,"0.08280"
"1124","GO:0070206","protein trimerization",22,2,0.48,"0.08280"
"1125","GO:0089718","amino acid import across plasma membrane",22,2,0.48,"0.08280"
"1126","GO:1903909","regulation of receptor clustering",22,2,0.48,"0.08280"
"1127","GO:1905606","regulation of presynapse assembly",22,2,0.48,"0.08280"
"1128","GO:2000351","regulation of endothelial cell apoptotic process",22,2,0.48,"0.08280"
"1129","GO:0010761","fibroblast migration",47,3,1.03,"0.08330"
"1130","GO:0014033","neural crest cell differentiation",47,3,1.03,"0.08330"
"1131","GO:0050918","positive chemotaxis",47,3,1.03,"0.08330"
"1132","GO:0140747","regulation of ncRNA transcription",47,3,1.03,"0.08330"
"1133","GO:0030450","regulation of complement activation, classical pathway",241,9,5.28,"0.08332"
"1134","GO:0009952","anterior/posterior pattern specification",206,8,4.51,"0.08342"
"1135","GO:0051345","positive regulation of hydrolase activity",172,7,3.77,"0.08402"
"1136","GO:0032872","regulation of stress-activated MAPK cascade",139,6,3.04,"0.08494"
"1137","GO:0051056","regulation of small GTPase mediated signal transduction",242,9,5.3,"0.08497"
"1138","GO:0015844","monoamine transport",76,4,1.66,"0.08510"
"1139","GO:0032231","regulation of actin filament bundle assembly",76,4,1.66,"0.08510"
"1140","GO:1904062","regulation of monoatomic cation transmembrane transport",107,5,2.34,"0.08572"
"1141","GO:0002713","negative regulation of B cell mediated immunity",243,9,5.32,"0.08664"
"1142","GO:0002890","negative regulation of immunoglobulin mediated immune response",243,9,5.32,"0.08664"
"1143","GO:0001894","tissue homeostasis",208,8,4.55,"0.08704"
"1144","GO:0022414","reproductive process",1183,33,25.9,"0.08737"
"1145","GO:0007596","blood coagulation",316,11,6.92,"0.08779"
"1146","GO:0034614","cellular response to reactive oxygen species",108,5,2.36,"0.08836"
"1147","GO:0120035","regulation of plasma membrane bounded cell projection organization",661,20,14.47,"0.08920"
"1148","GO:0007599","hemostasis",317,11,6.94,"0.08928"
"1149","GO:0050817","coagulation",317,11,6.94,"0.08928"
"1150","GO:0003176","aortic valve development",23,2,0.5,"0.08942"
"1151","GO:0003177","pulmonary valve development",23,2,0.5,"0.08942"
"1152","GO:0014014","negative regulation of gliogenesis",23,2,0.5,"0.08942"
"1153","GO:0021781","glial cell fate commitment",23,2,0.5,"0.08942"
"1154","GO:0021872","forebrain generation of neurons",23,2,0.5,"0.08942"
"1155","GO:0031069","hair follicle morphogenesis",23,2,0.5,"0.08942"
"1156","GO:0031290","retinal ganglion cell axon guidance",23,2,0.5,"0.08942"
"1157","GO:0034698","response to gonadotropin",23,2,0.5,"0.08942"
"1158","GO:0035171","lamellocyte differentiation",23,2,0.5,"0.08942"
"1159","GO:0035203","regulation of lamellocyte differentiation",23,2,0.5,"0.08942"
"1160","GO:0036065","fucosylation",23,2,0.5,"0.08942"
"1161","GO:0045793","positive regulation of cell size",23,2,0.5,"0.08942"
"1162","GO:0046331","lateral inhibition",23,2,0.5,"0.08942"
"1163","GO:0048483","autonomic nervous system development",23,2,0.5,"0.08942"
"1164","GO:0051938","L-glutamate import",23,2,0.5,"0.08942"
"1165","GO:0061337","cardiac conduction",23,2,0.5,"0.08942"
"1166","GO:0072577","endothelial cell apoptotic process",23,2,0.5,"0.08942"
"1167","GO:2001013","epithelial cell proliferation involved in renal tubule morphogenesis",23,2,0.5,"0.08942"
"1168","GO:1904375","regulation of protein localization to cell periphery",141,6,3.09,"0.08951"
"1169","GO:0045916","negative regulation of complement activation",245,9,5.36,"0.09005"
"1170","GO:0060249","anatomical structure homeostasis",210,8,4.6,"0.09076"
"1171","GO:0061515","myeloid cell development",109,5,2.39,"0.09105"
"1172","GO:0051588","regulation of neurotransmitter transport",78,4,1.71,"0.09155"
"1173","GO:0051336","regulation of hydrolase activity",282,10,6.17,"0.09166"
"1174","GO:0019730","antimicrobial humoral response",49,3,1.07,"0.09175"
"1175","GO:0050919","negative chemotaxis",49,3,1.07,"0.09175"
"1176","GO:1902476","chloride transmembrane transport",49,3,1.07,"0.09175"
"1177","GO:0002921","negative regulation of humoral immune response",246,9,5.39,"0.09178"
"1178","GO:0070302","regulation of stress-activated protein kinase signaling cascade",142,6,3.11,"0.09184"
"1179","GO:0002443","leukocyte mediated immunity",432,14,9.46,"0.09314"
"1180","GO:0061387","regulation of extent of cell growth",110,5,2.41,"0.09378"
"1181","GO:0006006","glucose metabolic process",177,7,3.87,"0.09428"
"1182","GO:0009308","amine metabolic process",79,4,1.73,"0.09487"
